0.497627,1.086767,0.931421
0.352346,2.368344,1.320398
0.322183,1.016116,1.178220
0.238204,2.564666,1.575789
0.530177,2.418218,1.210651
0.415785,0.835684,0.899092
0.463426,1.746314,0.528560
0.404340,1.017413,1.181191
0.410932,2.094999,0.261044
0.472595,1.432744,0.643093
0.143867,0.573603,0.955987
0.905937,1.654372,0.971739
0.405567,1.039572,1.274075
0.403380,0.579642,1.285781
0.373661,1.858481,0.837299
0.543306,3.156417,1.786975
0.363504,2.800384,1.394307
0.535059,2.292263,1.308228
0.713618,3.686940,1.954061
0.771346,3.280621,2.433738
0.543992,0.982769,1.420007
0.327538,3.049196,1.732298
0.673435,1.028509,1.117894
0.790048,2.535953,1.121928
0.652995,1.863358,1.052248
0.686442,1.832645,0.846608
0.508688,1.402616,0.332383
0.469073,2.758476,1.393521
0.458537,1.728732,0.811129
0.512026,2.891798,1.572671
0.260446,2.545887,1.115706
0.514567,1.812360,1.045068
0.303983,1.071495,0.737671
0.785073,1.853721,0.423486
0.786890,2.892607,1.916911
0.527549,2.386379,1.864688
0.871027,2.623073,0.919323
0.792758,1.133822,0.802184
0.287012,2.765212,1.237227
0.991471,1.147160,1.478549
1.010635,1.351326,1.130389
0.498485,2.834048,1.618264
0.499769,1.674872,0.719800
0.374090,1.192252,1.232728
0.311496,1.132247,1.155417
0.800975,1.078114,1.058186
0.670416,1.042640,1.014992
0.203875,0.803309,0.966864
0.322275,2.853453,1.737123
0.243635,2.530269,1.607557
0.814055,1.237988,1.056223
0.188195,2.269979,1.738045
1.229994,2.832838,1.752615
0.239432,2.626635,1.411647
0.596613,2.102660,1.451546
1.018645,3.839117,2.040820
0.472394,1.545607,0.636597
0.568049,1.844661,0.652591
0.636426,1.120499,0.995884
0.795271,2.699636,0.369725
0.224256,1.158848,0.794959
0.492548,2.640833,1.802385
0.439187,1.575354,1.054301
1.076895,1.192625,1.776473
0.248475,1.230677,0.978322
0.267990,0.783992,0.676976
0.602519,2.592819,1.598574
1.210687,2.576763,0.316156
1.315860,1.147590,1.084188
0.442820,2.869822,1.630985
1.124149,2.686928,0.591529
0.361749,1.485235,0.770603
0.707492,1.720605,0.417325
0.349582,1.541351,0.542061
0.512217,3.557118,2.467069
0.682945,1.800466,0.842747
0.699432,1.773901,1.051560
0.297333,1.035632,0.889098
1.451664,1.558393,1.602786
0.827105,4.602460,1.683862
2.443390,6.195327,2.995907
1.533068,5.678340,2.816825
2.399832,5.752203,2.794411
3.022819,7.373749,4.032431
3.172120,5.778477,3.318735
1.454945,4.995849,2.543083
3.504108,5.420610,3.727098
2.484583,4.034882,2.178248
0.478499,2.208997,0.894471
1.964019,6.524648,2.834698
1.959784,4.441457,1.783201
1.992167,4.293245,2.095859
1.235600,1.487004,0.660989
1.991729,5.575341,2.573598
4.046082,7.536600,4.222145
1.240922,2.168083,1.502883
0.542519,3.288090,1.024238
2.657843,3.785527,1.811451
1.310838,5.186703,2.556637
3.982090,7.295805,4.646528
2.183004,6.323747,4.676180
0.779770,0.790660,1.276782
2.106961,4.803453,4.007600
0.221606,1.109835,0.675424
2.196914,5.430135,4.371849
0.808111,2.480332,1.416230
1.736866,4.734849,4.432062
0.449131,3.131029,2.016722
3.131209,3.998138,4.527370
1.620946,3.849056,2.878424
0.914709,2.841075,2.330687
1.062522,4.783036,2.846288
